/Q (d_del=4.189744e-10) X,/Q (d_del=4.189744e-10) Y,/Q (d_del=4.45e-10) X,/Q (d_del=4.45e-10) Y,/D (d_del=4.45e-10) X,/D (d_del=4.45e-10) Y,/D (d_del=4.189744e-10) X,/D (d_del=4.189744e-10) Y,/Clk (d_del=4.189744e-10) X,/Clk (d_del=4.189744e-10) Y,/Clk (d_del=4.45e-10) X,/Clk (d_del=4.45e-10) Y
6.852973489955025e-10,1.001799162661418,6.950720827717163e-10,1.002142319383656,6.950720827717163e-10,1,6.852973489955025e-10,1,6.852973489955025e-10,0,6.950720827717163e-10,0
6.936216382753669e-10,1.002065382868212,7.010632810016164e-10,1.002620606715962,7.010632810016164e-10,1,6.936216382753669e-10,1,6.936216382753669e-10,0,7.010632810016164e-10,0
6.999665063403797e-10,1.002514485636713,7.078151604816131e-10,1.003567739805132,7.078151604816131e-10,1,6.999665063403797e-10,1,6.999665063403797e-10,0,7.078151604816131e-10,0
7.048909036411836e-10,1.003105413762183,7.111379565085391e-10,1.0040781274102,7.111379565085391e-10,1,7.048909036411836e-10,1,7.048909036411836e-10,0,7.111379565085391e-10,0
7.102079148741824e-10,1.003924714260864,7.144657640061158e-10,1.004352056102051,7.144657640061158e-10,1,7.102079148741824e-10,1,7.102079148741824e-10,0,7.144657640061158e-10,0
7.139649932670199e-10,1.004311648753844,7.18311272207599e-10,1.004457334725036,7.18311272207599e-10,1,7.139649932670199e-10,1,7.139649932670199e-10,0,7.18311272207599e-10,0
7.173135438299771e-10,1.00443434225884,7.21208047783935e-10,1.004408287311694,7.21208047783935e-10,1,7.173135438299771e-10,1,7.173135438299771e-10,0,7.21208047783935e-10,0
7.195092817525838e-10,1.004462673427642,7.234490766516963e-10,1.004202204672504,7.234490766516963e-10,1,7.195092817525838e-10,1,7.195092817525838e-10,0,7.234490766516963e-10,0
7.220102008821388e-10,1.004362701917301,7.25636758498883e-10,1.003861076212046,7.25636758498883e-10,1,7.220102008821388e-10,1,7.220102008821388e-10,0,7.25636758498883e-10,0
7.239247714480195e-10,1.004149505633438,7.280718913430602e-10,1.003386240027699,7.280718913430602e-10,1,7.239247714480195e-10,1,7.239247714480195e-10,0,7.280718913430602e-10,0
7.259677503545514e-10,1.003809900324562,7.304380392951089e-10,1.00288642636333,7.304380392951089e-10,1,7.259677503545514e-10,1,7.259677503545514e-10,0,7.304380392951089e-10,0
7.280980362420681e-10,1.003389246044108,7.33449484322259e-10,1.002287720956668,7.33449484322259e-10,1,7.280980362420681e-10,1,7.280980362420681e-10,0,7.33449484322259e-10,0
7.305960082144121e-10,1.002867445414418,7.372973242759149e-10,1.001630930435309,7.372973242759149e-10,1,7.305960082144121e-10,1,7.305960082144121e-10,0,7.372973242759149e-10,0
7.336690668019496e-10,1.002255707937162,7.427888036870768e-10,1.00095139092467,7.427888036870768e-10,1,7.336690668019496e-10,1,7.336690668019496e-10,0,7.427888036870768e-10,0
7.376663230394034e-10,1.001583088484694,7.50255560994013e-10,1.000421580231466,7.50255560994013e-10,1,7.376663230394034e-10,1,7.376663230394034e-10,0,7.50255560994013e-10,0
7.431795624974438e-10,1.000917656065511,7.594260590548643e-10,1.000146340931052,7.594260590548643e-10,1,7.431795624974438e-10,1,7.431795624974438e-10,0,7.594260590548643e-10,0
7.507490197109316e-10,1.000401278450784,7.713354593863374e-10,1.000041196743333,7.713354593863374e-10,1,7.507490197109316e-10,1,7.507490197109316e-10,0,7.713354593863374e-10,0
7.600084657508953e-10,1.000137254361009,7.867142379423116e-10,1.000018663362261,7.867142379423116e-10,1,7.600084657508953e-10,1,7.600084657508953e-10,0,7.867142379423116e-10,0
7.721999142253288e-10,1.000038520609068,8.069875134673951e-10,1.000013471782251,8.069875134673951e-10,1,7.721999142253288e-10,1,7.721999142253288e-10,0,8.069875134673951e-10,0
7.877353399293377e-10,1.000018065915303,8.339826231039438e-10,1.00000956033884,8.339826231039438e-10,1,7.877353399293377e-10,1,7.877353399293377e-10,0,8.339826231039438e-10,0
8.084092226935587e-10,1.000013648417946,8.69948594765127e-10,1.000005617993442,8.69948594765127e-10,1,8.084092226935587e-10,1,8.084092226935587e-10,0,8.69948594765127e-10,0
8.357138652964269e-10,1.000009072378308,9.179914599576278e-10,1.00000376579888,9.179914599576278e-10,1,8.357138652964269e-10,1,8.357138652964269e-10,0,9.179914599576278e-10,0
8.724225479153772e-10,1.000005909144295,9.589957299788139e-10,1.000002225305801,9.589957299788139e-10,1,8.724225479153772e-10,1,8.724225479153772e-10,0,9.589957299788139e-10,0
9.210184213095048e-10,1.000003412942513,1e-09,1.000002054741164,1e-09,1,9.210184213095048e-10,1,9.210184213095048e-10,0,1e-09,0
9.605092106547524e-10,1.000002627730267,1.0000390625e-09,1.000033883277069,1.0000390625e-09,1,9.605092106547524e-10,1,9.605092106547524e-10,0,1.0000390625e-09,0.0007812500000008858
9.802546053273761e-10,1.000002148923757,1.0001171875e-09,1.000100692362777,1.0001171875e-09,1,9.802546053273761e-10,1,9.802546053273761e-10,0,1.0001171875e-09,0.002343750000002658
9.999999999999999e-10,1.000001940635178,1.0002734375e-09,1.0002316225104,1.0002734375e-09,1,9.999999999999999e-10,1,9.999999999999999e-10,0,1.0002734375e-09,0.005468750000006201
1.000054587339743e-09,1.000047182512242,1.000585937500001e-09,1.000480141329724,1.000585937500001e-09,1,1.000054587339743e-09,1,1.000054587339743e-09,0.001091746794865981,1.000585937500001e-09,0.01171875000001329
1.00016376201923e-09,1.000139920725956,1.001026201473794e-09,1.000803604091515,1.001026201473794e-09,1,1.00016376201923e-09,1,1.00016376201923e-09,0.003275240384606214,1.001026201473794e-09,0.02052402947587749
1.000218349358974e-09,1.000185699859101,1.001683226466015e-09,1.001238389423863,1.001683226466015e-09,1,1.000218349358974e-09,1,1.000218349358974e-09,0.00436698717947633,1.001683226466015e-09,0.03366452932029223
1.000327524038461e-09,1.000275277430647,1.002828512142834e-09,1.001872616685795,1.002828512142834e-09,1,1.000327524038461e-09,1,1.000327524038461e-09,0.006550480769216563,1.002828512142834e-09,0.05657024285668787
1.000545873397435e-09,1.000448703864827,1.005119083496474e-09,1.002849723300663,1.005119083496474e-09,1,1.000545873397435e-09,1,1.000545873397435e-09,0.01091746794869703,1.005119083496474e-09,0.1023816699294791
1.000982572115383e-09,1.000772931192162,1.009169936587939e-09,1.003910084914489,1.009169936587939e-09,1,1.000982572115383e-09,1,1.000982572115383e-09,0.01965144230765796,1.009169936587939e-09,0.1833987317587704
1.001699016259797e-09,1.001248908230309,1.014358027629671e-09,1.004552956216023,1.014358027629671e-09,1,1.001699016259797e-09,1,1.001699016259797e-09,0.03398032519592892,1.014358027629671e-09,0.2871605525934282
1.002907116804312e-09,1.00191283360423,1.02152685627569e-09,1.003842423626709,1.02152685627569e-09,1,1.002907116804312e-09,1,1.002907116804312e-09,0.05814233608624254,1.02152685627569e-09,0.4305371255138024
1.005323317893344e-09,1.002921219541405,1.025379203689051e-09,1.001268705181483,1.025379203689051e-09,1,1.005323317893344e-09,1,1.005323317893344e-09,0.1064663578668698,1.025379203689051e-09,0.5075840737810142
1.009326204644872e-09,1.003937310004661,1.028772090313187e-09,0.9952624968484923,1.028772090313187e-09,1,1.009326204644872e-09,1,1.009326204644872e-09,0.1865240928974459,1.028772090313187e-09,0.5754418062637321
1.011976045628854e-09,1.004321644833412,1.03293243197958e-09,0.9780944309360989,1.03293243197958e-09,1,1.011976045628854e-09,1,1.011976045628854e-09,0.2395209125770838,1.03293243197958e-09,0.6586486395916037
1.012975202301607e-09,1.004426958052855,1.036147045716018e-09,0.9543301467358087,1.036147045716018e-09,1,1.012975202301607e-09,1,1.012975202301607e-09,0.2595040460321298,1.036147045716018e-09,0.7229409143203595
1.013974358974359e-09,1.004513778651579,1.038073522858009e-09,0.9349285317782765,1.038073522858009e-09,1,1.013974358974359e-09,1,1.013974358974359e-09,0.2794871794871758,1.038073522858009e-09,0.7614704571601784
1.014057775641026e-09,1.00451826759211,1.039036761429005e-09,0.9237296565163574,1.039036761429005e-09,1,1.014057775641026e-09,0.991658333333335,1.014057775641026e-09,0.2811555128205129,1.039036761429005e-09,0.7807352285800898
1.014224608974359e-09,1.0045252812681,1.04e-09,0.9115212141317744,1.04e-09,1,1.014224608974359e-09,0.9749749999999636,1.014224608974359e-09,0.2844921794871872,1.04e-09,0.8000000000000014
1.014558275641027e-09,1.004534771389141,1.040083416666667e-09,0.9104116147857486,1.040083416666667e-09,0.9916583333333349,1.014558275641027e-09,0.9416083333332208,1.014558275641027e-09,0.2911655128205358,1.040083416666667e-09,0.8016683333333343
1.014945720356249e-09,1.004546715020064,1.04025025e-09,0.9081737552154958,1.04025025e-09,0.9749750000000045,1.014945720356249e-09,0.9028638618109887,1.014945720356249e-09,0.2989144071249821,1.04025025e-09,0.8050050000000003
1.01529641672958e-09,1.004556147290993,1.040583916666667e-09,0.9036037198371131,1.040583916666667e-09,0.9416083333333437,1.01529641672958e-09,0.8677942244778726,1.01529641672958e-09,0.3059283345916053,1.040583916666667e-09,0.8116783333333323
1.015872494244511e-09,1.004566928887918,1.041112835606365e-09,0.8961195349164985,1.041112835606365e-09,0.8887164393634684,1.015872494244511e-09,0.8101864729847945,1.015872494244511e-09,0.3174498848902209,1.041112835606365e-09,0.8222567121273071
1.017024649274373e-09,1.004565251036186,1.041493331508099e-09,0.8905572552420853,1.041493331508099e-09,0.8506668491901322,1.017024649274373e-09,0.6949709699986385,1.017024649274373e-09,0.340492985487452,1.041493331508099e-09,0.8298666301619742
1.019328959334096e-09,1.00439047690249,1.04205754965495e-09,0.8820408673825009,1.04205754965495e-09,0.7942450345050551,1.019328959334096e-09,0.4645399640263264,1.019328959334096e-09,0.3865791866819143,1.04205754965495e-09,0.8411509930989893
1.023937579453542e-09,1.002330510944333,1.042998367130739e-09,0.8671544662101289,1.042998367130739e-09,0.7001632869261515,1.023937579453542e-09,0.003677952081702074,1.023937579453542e-09,0.4787515890708388,1.042998367130739e-09,0.8599673426147696
1.023974358974359e-09,1.002301962688446,1.044051577164205e-09,0.8495412452434717,1.044051577164205e-09,0.5948422835795063,1.023974358974359e-09,0,1.023974358974359e-09,0.4794871794871792,1.044051577164205e-09,0.8810315432840982
1.024047918015993e-09,1.00224517427292,1.045647484432551e-09,0.8212131061201364,1.045647484432551e-09,0.4352515567449133,1.024047918015993e-09,0,1.024047918015993e-09,0.4809583603198601,1.045647484432551e-09,0.9129496886510159
1.024121477057627e-09,1.002188296884052,1.04720025370249e-09,0.7921413940389885,1.04720025370249e-09,0.2799746297510439,1.024121477057627e-09,0,1.024121477057627e-09,0.4824295411525409,1.04720025370249e-09,0.9440050740497891
1.024255815108977e-09,1.002082808192401,1.048600126851245e-09,0.7650519606539699,1.048600126851245e-09,0.1399873148755116,1.024255815108977e-09,0,1.024255815108977e-09,0.4851163021795412,1.048600126851245e-09,0.9720025370248948
1.024322984134652e-09,1.002028784836094,1.05e-09,0.7374940928373898,1.05e-09,0,1.024322984134652e-09,0,1.024322984134652e-09,0.4864596826930393,1.05e-09,0.9999999999999966
1.024457322186002e-09,1.001917427443844,1.050083416666667e-09,0.7357878038252095,1.050083416666667e-09,0,1.024457322186002e-09,0,1.024457322186002e-09,0.4891464437200355,1.050083416666667e-09,1
1.024523177177104e-09,1.001861131058864,1.05025025e-09,0.7324195824828293,1.05025025e-09,0,1.024523177177104e-09,0,1.024523177177104e-09,0.4904635435420763,1.05025025e-09,1
1.024654887159308e-09,1.001745072613558,1.050583916666666e-09,0.7259632304189,1.050583916666666e-09,0,1.024654887159308e-09,0,1.024654887159308e-09,0.493097743186158,1.050583916666666e-09,1
1.024918307123716e-09,1.001498428745931,1.05068587201764e-09,0.7240600950271626,1.05068587201764e-09,0,1.024918307123716e-09,0,1.024918307123716e-09,0.4983661424743213,1.05068587201764e-09,1
1.02505001710592e-09,1.001367704574456,1.050889782719586e-09,0.7203392863551212,1.050889782719586e-09,0,1.02505001710592e-09,0,1.02505001710592e-09,0.5010003421184031,1.050889782719586e-09,1
1.025313437070328e-09,1.001090375816284,1.05128881887271e-09,0.7133619683276515,1.05128881887271e-09,0,1.025313437070328e-09,0,1.025313437070328e-09,0.5062687414065663,1.05128881887271e-09,1
1.025840276999145e-09,1.000468058158397,1.052086891178959e-09,0.7004330890769916,1.052086891178959e-09,0,1.025840276999145e-09,0,1.025840276999145e-09,0.516805539982893,1.052086891178959e-09,1
1.026893956856777e-09,0.9989714475728164,1.053321426237903e-09,0.6826092195022655,1.053321426237903e-09,0,1.026893956856777e-09,0,1.026893956856777e-09,0.5378791371355465,1.053321426237903e-09,1
1.029001316572043e-09,0.9944660402355324,1.055150998404927e-09,0.6598575396878994,1.055150998404927e-09,0,1.029001316572043e-09,0,1.029001316572043e-09,0.5800263314408531,1.055150998404927e-09,1
1.032241406503943e-09,0.9818445302735325,1.057021130253063e-09,0.6400067267785295,1.057021130253063e-09,0,1.032241406503943e-09,0,1.032241406503943e-09,0.6448281300788521,1.057021130253063e-09,1
1.035281483663956e-09,0.9619032528852803,1.05916518167221e-09,0.620289758854633,1.05916518167221e-09,0,1.035281483663956e-09,0,1.035281483663956e-09,0.7056296732791132,1.05916518167221e-09,1
1.038462637161681e-09,0.9313626983797596,1.061016634216165e-09,0.6052735462663477,1.061016634216165e-09,0,1.038462637161681e-09,0,1.038462637161681e-09,0.7692527432336191,1.061016634216165e-09,1
1.039330129192045e-09,0.9212484461747875,1.062370986816596e-09,0.59531043538397,1.062370986816596e-09,0,1.039330129192045e-09,0,1.039330129192045e-09,0.7866025838409082,1.062370986816596e-09,1
1.041065113252774e-09,0.8988042560082498,1.063795488485761e-09,0.5857329673365251,1.063795488485761e-09,0,1.041065113252774e-09,0,1.041065113252774e-09,0.8213022650554861,1.063795488485761e-09,1
1.04248210010537e-09,0.8782913606627892,1.065071360938359e-09,0.5780967925150088,1.065071360938359e-09,0,1.04248210010537e-09,0,1.04248210010537e-09,0.8496420021073892,1.065071360938359e-09,1
1.04464892535946e-09,0.8433226832587053,1.066067445913984e-09,0.5730179956764722,1.066067445913984e-09,0,1.04464892535946e-09,0,1.04464892535946e-09,0.8929785071891904,1.066067445913984e-09,1
1.046487563834751e-09,0.8104662252445054,1.06714564195941e-09,0.5685011234633324,1.06714564195941e-09,0,1.046487563834751e-09,0,1.046487563834751e-09,0.9297512766950118,1.06714564195941e-09,1
1.048243781917375e-09,0.7765779506604326,1.068345919536737e-09,0.5644618373412618,1.068345919536737e-09,0,1.048243781917375e-09,0,1.048243781917375e-09,0.9648756383475041,1.068345919536737e-09,1
1.05e-09,0.7403522074730162,1.069562346140026e-09,0.5610828634753713,1.069562346140026e-09,0,1.05e-09,0,1.05e-09,1,1.069562346140026e-09,1
1.050026667035341e-09,0.7397620292627659,1.070826307998294e-09,0.5580114386229297,1.070826307998294e-09,0,1.050026667035341e-09,0,1.050026667035341e-09,1,1.070826307998294e-09,1
1.050080001106022e-09,0.7385808055717328,1.072479887821071e-09,0.5543261863014741,1.072479887821071e-09,0,1.050080001106022e-09,0,1.050080001106022e-09,1,1.072479887821071e-09,1
1.050186669247384e-09,0.7362417921468568,1.074856901649581e-09,0.5492871645874695,1.074856901649581e-09,0,1.050186669247384e-09,0,1.050186669247384e-09,1,1.074856901649581e-09,1
1.050400005530108e-09,0.731659393495327,1.078409467788007e-09,0.5419130172154685,1.078409467788007e-09,0,1.050400005530108e-09,0,1.050400005530108e-09,1,1.078409467788007e-09,1
1.050826678095557e-09,0.7228225226653242,1.082705712145005e-09,0.5330247555811592,1.082705712145005e-09,0,1.050826678095557e-09,0,1.050826678095557e-09,1,1.082705712145005e-09,1
1.051486505911122e-09,0.7098714129320877,1.087735543274533e-09,0.5222405862742905,1.087735543274533e-09,0,1.051486505911122e-09,0,1.051486505911122e-09,1,1.087735543274533e-09,1
1.052360772572215e-09,0.6937607890684455,1.093986244813708e-09,0.5072016337251174,1.093986244813708e-09,0,1.052360772572215e-09,0,1.052360772572215e-09,1,1.093986244813708e-09,1
1.05363369442625e-09,0.6719561359351329,1.101595954347686e-09,0.4838968750302847,1.101595954347686e-09,0,1.05363369442625e-09,0,1.05363369442625e-09,1,1.101595954347686e-09,1
1.055420656556552e-09,0.6439751554029937,1.107106349295733e-09,0.4613003974898762,1.107106349295733e-09,0,1.055420656556552e-09,0,1.055420656556552e-09,1,1.107106349295733e-09,1
1.057316527764737e-09,0.6171002921781498,1.113394766900437e-09,0.4258110814005991,1.113394766900437e-09,0,1.057316527764737e-09,0,1.057316527764737e-09,1,1.113394766900437e-09,1
1.059489950782438e-09,0.5892972219021967,1.119291932554895e-09,0.3790573524085347,1.119291932554895e-09,0,1.059489950782438e-09,0,1.059489950782438e-09,1,1.119291932554895e-09,1
1.061221429310142e-09,0.5692310430526465,1.125055708134787e-09,0.3137809192550221,1.125055708134787e-09,0,1.061221429310142e-09,0,1.061221429310142e-09,1,1.125055708134787e-09,1
1.062577238455059e-09,0.5547517547602033,1.129842806396758e-09,0.2409288696723393,1.129842806396758e-09,0,1.062577238455059e-09,0,1.062577238455059e-09,1,1.129842806396758e-09,1
1.064122522699748e-09,0.5395821018068137,1.133750804533462e-09,0.1771092336912873,1.133750804533462e-09,0,1.064122522699748e-09,0,1.064122522699748e-09,1,1.133750804533462e-09,1
1.065267692232879e-09,0.529452349597515,1.135165198011316e-09,0.1558843273195306,1.135165198011316e-09,0,1.065267692232879e-09,0,1.065267692232879e-09,1,1.135165198011316e-09,1
1.066302519386548e-09,0.521331654363315,1.136469267107126e-09,0.1377204424992621,1.136469267107126e-09,0,1.066302519386548e-09,0,1.066302519386548e-09,1,1.136469267107126e-09,1
1.067449673231316e-09,0.5134931038107855,1.137801562044994e-09,0.1193598005251991,1.137801562044994e-09,0,1.067449673231316e-09,0,1.067449673231316e-09,1,1.137801562044994e-09,1
1.068658344234493e-09,0.5063747635154344,1.139484950654383e-09,0.09568011204237584,1.139484950654383e-09,0,1.068658344234493e-09,0,1.068658344234493e-09,1,1.139484950654383e-09,1
1.069942254924847e-09,0.4998261138080751,1.140933297234823e-09,0.07614687485292423,1.140933297234823e-09,0,1.069942254924847e-09,0,1.069942254924847e-09,1,1.140933297234823e-09,1
1.071347324174571e-09,0.4935851824531311,1.142455559065968e-09,0.05814148918811151,1.142455559065968e-09,0,1.071347324174571e-09,0,1.071347324174571e-09,1,1.142455559065968e-09,1
1.073189465882985e-09,0.4865168693644895,1.143751255749307e-09,0.04535100891768815,1.143751255749307e-09,0,1.073189465882985e-09,0,1.073189465882985e-09,1,1.143751255749307e-09,1
1.075848909517103e-09,0.4779092147268844,1.145017595738356e-09,0.03526541432928278,1.145017595738356e-09,0,1.075848909517103e-09,0,1.075848909517103e-09,1,1.145017595738356e-09,1
1.079606893566395e-09,0.4675480583866456,1.146074659776041e-09,0.0285369415799438,1.146074659776041e-09,0,1.079606893566395e-09,0,1.079606893566395e-09,1,1.146074659776041e-09,1
1.084238339800726e-09,0.4553687244278745,1.147341204307612e-09,0.02209830164196359,1.147341204307612e-09,0,1.084238339800726e-09,0,1.084238339800726e-09,1,1.147341204307612e-09,1
1.090163556686001e-09,0.4364857026036892,1.148449817719853e-09,0.01762456100130349,1.148449817719853e-09,0,1.090163556686001e-09,0,1.090163556686001e-09,1,1.148449817719853e-09,1
1.095389328591656e-09,0.4127688455800813,1.149665322337098e-09,0.01370039559728096,1.149665322337098e-09,0,1.095389328591656e-09,0,1.095389328591656e-09,1,1.149665322337098e-09,1
1.100811747825882e-09,0.3756602699264671,1.151258522394878e-09,0.009775556335619055,1.151258522394878e-09,0,1.100811747825882e-09,0,1.100811747825882e-09,1,1.151258522394878e-09,1
1.106324530447124e-09,0.3174496598465024,1.153187698296687e-09,0.006425137828141875,1.153187698296687e-09,0,1.106324530447124e-09,0,1.106324530447124e-09,1,1.153187698296687e-09,1
1.11108123059067e-09,0.2470882971629768,1.155714275622635e-09,0.003648416112097734,1.155714275622635e-09,0,1.11108123059067e-09,0,1.11108123059067e-09,1,1.155714275622635e-09,1
1.114938048789974e-09,0.1844968241982643,1.159157278752945e-09,0.001644993752743053,1.159157278752945e-09,0,1.114938048789974e-09,0,1.114938048789974e-09,1,1.159157278752945e-09,1
1.116389615041461e-09,0.1625780567253023,1.16408624242144e-09,0.0005119620051583941,1.16408624242144e-09,0,1.116389615041461e-09,0,1.116389615041461e-09,1,1.16408624242144e-09,1
1.117723494337487e-09,0.1438100186384937,1.171011000825957e-09,0.0001183245746954932,1.171011000825957e-09,0,1.117723494337487e-09,0,1.117723494337487e-09,1,1.171011000825957e-09,1
1.119081773163975e-09,0.1248667639689152,1.180957216358621e-09,4.425386971276548e-05,1.180957216358621e-09,0,1.119081773163975e-09,0,1.119081773163975e-09,1,1.180957216358621e-09,1
1.120767831759592e-09,0.1006943639921469,1.196507055331835e-09,1.940902230442884e-05,1.196507055331835e-09,0,1.120767831759592e-09,0,1.120767831759592e-09,1,1.196507055331835e-09,1
1.122193415792346e-09,0.08082534230020874,1.225431030201727e-09,1.298604544274247e-06,1.225431030201727e-09,0,1.122193415792346e-09,0,1.122193415792346e-09,1,1.225431030201727e-09,1
1.123749653234403e-09,0.06164533777437529,1.26272159300699e-09,-2.101790534338265e-07,1.26272159300699e-09,0,1.123749653234403e-09,0,1.123749653234403e-09,1,1.26272159300699e-09,1
1.125052751000603e-09,0.04818505763709319,1.317964112396908e-09,-4.20031212584445e-07,1.317964112396908e-09,0,1.125052751000603e-09,0,1.125052751000603e-09,1,1.317964112396908e-09,1
1.12632423669572e-09,0.03754159136736358,1.397964112396908e-09,-3.455919974106583e-07,1.397964112396908e-09,0,1.12632423669572e-09,0,1.12632423669572e-09,1,1.397964112396908e-09,1
1.127381888758082e-09,0.03043254157248954,1.448982056198454e-09,-2.982341311829134e-07,1.448982056198454e-09,0,1.127381888758082e-09,0,1.127381888758082e-09,1,1.448982056198454e-09,1
1.128654094631452e-09,0.02358569785958479,1.5e-09,-4.64778984096097e-07,1.5e-09,0,1.128654094631452e-09,0,1.128654094631452e-09,1,1.5e-09,1
1.129763568851245e-09,0.01883585982267796,1.500048828125e-09,-0.0001004907606425606,1.500048828125e-09,0,1.129763568851245e-09,0,1.129763568851245e-09,1,1.500048828125e-09,0.9990234374999958
1.130984589476005e-09,0.0146537043209093,1.500146484375001e-09,-0.000325503957171272,1.500146484375001e-09,0,1.130984589476005e-09,0,1.130984589476005e-09,1,1.500146484375001e-09,0.9970703124999916
1.13258659931578e-09,0.01046640179474378,1.500341796875001e-09,-0.0007820438968479773,1.500341796875001e-09,0,1.13258659931578e-09,0,1.13258659931578e-09,1,1.500341796875001e-09,0.9931640624999829
1.134507274816544e-09,0.006929277960154486,1.500732421875002e-09,-0.001661738859305349,1.500732421875002e-09,0,1.134507274816544e-09,0,1.134507274816544e-09,1,1.500732421875002e-09,0.9853515624999658
1.137078560935652e-09,0.003934762728855739,1.501347234732067e-09,-0.002774965013847065,1.501347234732067e-09,0,1.137078560935652e-09,0,1.137078560935652e-09,1,1.501347234732067e-09,0.9730553053586604
1.140492645674685e-09,0.001834732056305815,1.502167860565754e-09,-0.004031942458927277,1.502167860565754e-09,0,1.140492645674685e-09,0,1.140492645674685e-09,1,1.502167860565754e-09,0.9566427886849244
1.145539031772274e-09,0.0005988477106608689,1.503367347925185e-09,-0.005369784199137241,1.503367347925185e-09,0,1.145539031772274e-09,0,1.145539031772274e-09,1,1.503367347925185e-09,0.9326530414963045
1.152464497087192e-09,0.0001766841250275932,1.505490069789685e-09,-0.006769114681356932,1.505490069789685e-09,0,1.152464497087192e-09,0,1.152464497087192e-09,1,1.505490069789685e-09,0.8901986042062972
1.162476007291146e-09,7.620385671904286e-05,1.509088388018447e-09,-0.007739123277160785,1.509088388018447e-09,0,1.162476007291146e-09,0,1.162476007291146e-09,1,1.509088388018447e-09,0.8182322396310714
1.177900379408306e-09,3.338506335956264e-05,1.514315747010176e-09,-0.008034314727733142,1.514315747010176e-09,0,1.177900379408306e-09,0,1.177900379408306e-09,1,1.514315747010176e-09,0.7136850597964812
1.20292019155968e-09,4.505017225560222e-06,1.522261673725422e-09,-0.007579370089700686,1.522261673725422e-09,0,1.20292019155968e-09,0,1.20292019155968e-09,1,1.522261673725422e-09,0.554766525491562
1.234441629281592e-09,7.141886448532601e-07,1.526500645916345e-09,-0.00675428467356139,1.526500645916345e-09,0,1.234441629281592e-09,0,1.234441629281592e-09,1,1.526500645916345e-09,0.4699870816731054
1.27854919656841e-09,-1.035235764531337e-06,1.529713306575431e-09,-0.005959855654023237,1.529713306575431e-09,0,1.27854919656841e-09,0,1.27854919656841e-09,1,1.529713306575431e-09,0.405733868491389
1.346309760633529e-09,1.721302535596505e-07,1.534023498591223e-09,-0.004938607477719571,1.534023498591223e-09,0,1.346309760633529e-09,0,1.346309760633529e-09,1,1.534023498591223e-09,0.3195300281755453
1.426309760633529e-09,-9.131936646164685e-07,1.537222119626662e-09,-0.004386593937947202,1.537222119626662e-09,0,1.426309760633529e-09,0,1.426309760633529e-09,1,1.537222119626662e-09,0.2555576074667685
1.5e-09,9.300201765391377e-08,1.540647353651032e-09,-0.004005630223012172,1.540647353651032e-09,0,1.5e-09,0,1.5e-09,1,1.540647353651032e-09,0.1870529269793588
1.500048828125e-09,-9.979472722677343e-05,1.544479253263581e-09,-0.003766251288129526,1.544479253263581e-09,0,1.500048828125e-09,0,1.500048828125e-09,0.9990234374999958,1.544479253263581e-09,0.1104149347283752
1.500146484375001e-09,-0.0003236248102020457,1.545906648230377e-09,-0.003722661668143262,1.545906648230377e-09,0,1.500146484375001e-09,0,1.500146484375001e-09,0.9970703124999916,1.545906648230377e-09,0.08186703539246587
1.500341796875001e-09,-0.0007776136082609746,1.547348984627747e-09,-0.003695528546108589,1.547348984627747e-09,0,1.500341796875001e-09,0,1.500341796875001e-09,0.9931640624999829,1.547348984627747e-09,0.05302030744505415
1.500732421875002e-09,-0.001663943709025696,1.548913498800276e-09,-0.003681411376003475,1.548913498800276e-09,0,1.500732421875002e-09,0,1.500732421875002e-09,0.9853515624999658,1.548913498800276e-09,0.02173002399448776
1.501311727155253e-09,-0.002715297057877388,1.55e-09,-0.003669941802490335,1.55e-09,0,1.501311727155253e-09,0,1.501311727155253e-09,0.9737654568949338,1.55e-09,0
1.502144759323906e-09,-0.004001425692648124,1.550032803425246e-09,-0.003642828909615202,1.550032803425246e-09,0,1.502144759323906e-09,0,1.502144759323906e-09,0.9571048135218809,1.550032803425246e-09,0
1.50332522265637e-09,-0.005331034215173762,1.550098410275737e-09,-0.003585743107448094,1.550098410275737e-09,0,1.50332522265637e-09,0,1.50332522265637e-09,0.9334955468726059,1.550098410275737e-09,0
1.505434097895185e-09,-0.006743812856504861,1.550131213700982e-09,-0.003557418957516548,1.550131213700982e-09,0,1.505434097895185e-09,0,1.505434097895185e-09,0.8913180420962923,1.550131213700982e-09,0
1.509007140498631e-09,-0.007728019057764553,1.550196820551473e-09,-0.003501917950333855,1.550196820551473e-09,0,1.509007140498631e-09,0,1.509007140498631e-09,0.8198571900273838,1.550196820551473e-09,0
1.514184309401828e-09,-0.008033290723445869,1.550229623976718e-09,-0.003474365520656318,1.550229623976718e-09,0,1.514184309401828e-09,0,1.514184309401828e-09,0.7163138119634405,1.550229623976718e-09,0
1.522071259448157e-09,-0.007604847724110663,1.550295230827209e-09,-0.003420347690729941,1.550295230827209e-09,0,1.522071259448157e-09,0,1.522071259448157e-09,0.5585748110368676,1.550295230827209e-09,0
1.526398074555014e-09,-0.006777164796929164,1.550426444528191e-09,-0.00331490242676836,1.550426444528191e-09,0,1.526398074555014e-09,0,1.526398074555014e-09,0.4720385088997161,1.550426444528191e-09,0
